 5.24823745e-05  1.02335107e-02  5.24823745e-05  0.00000000e+00 
 5.25342657e-05  1.30233986e-03  5.25342657e-05  0.00000000e+00 
 5.25844085e-05 -4.43777625e-03  5.25844085e-05  0.00000000e+00 
 5.26374199e-05 -6.32637593e-03  5.26374199e-05  0.00000000e+00 
 5.26865897e-05 -5.06833103e-03  5.26865897e-05  0.00000000e+00 
 5.27361281e-05 -2.47741864e-03  5.27361281e-05  0.00000000e+00 
 5.27896460e-05  1.58114309e-04  5.27896460e-05  0.00000000e+00 
 5.28390258e-05  1.59144176e-03  5.28390258e-05  0.00000000e+00 
 5.28952747e-05  1.88729802e-03  5.28952747e-05  0.00000000e+00 
 5.29465003e-05  1.30225268e-03  5.29465003e-05  0.00000000e+00 
 5.29975061e-05  4.60521333e-04  5.29975061e-05  0.00000000e+00 
 5.30528724e-05 -2.62376726e-04  5.30528724e-05  0.00000000e+00 
 5.31044040e-05 -5.62107525e-04  5.31044040e-05  0.00000000e+00 
 5.31529511e-05 -5.33485184e-04  5.31529511e-05  0.00000000e+00 
 5.32088374e-05 -2.95580710e-04  5.32088374e-05  0.00000000e+00 
 5.32605867e-05 -4.29801984e-05  5.32605867e-05  0.00000000e+00 
 5.33111441e-05  1.24455762e-04  5.33111441e-05  0.00000000e+00 
 5.33638350e-05  1.81835024e-04  5.33638350e-05  0.00000000e+00 
 5.34127035e-05  1.49493955e-04  5.34127035e-05  0.00000000e+00 
 5.34636521e-05  7.52460476e-05  5.34636521e-05  0.00000000e+00 
 5.35170431e-05  4.30134316e-07  5.35170431e-05  0.00000000e+00 
 5.35665480e-05 -4.11021763e-05  5.35665480e-05  0.00000000e+00 
 5.36222418e-05 -5.04808706e-05  5.36222418e-05  0.00000000e+00 
 5.36731051e-05 -3.48330450e-05  5.36731051e-05  0.00000000e+00 
 5.37237599e-05 -1.14546023e-05  5.37237599e-05  0.00000000e+00 
 5.37787994e-05  9.10274596e-06  5.37787994e-05  0.00000000e+00 
 5.38298937e-05  1.79617315e-05  5.38298937e-05  0.00000000e+00 
 5.38807671e-05  1.73648391e-05  5.38807671e-05  0.00000000e+00 
 5.39329907e-05  1.10809880e-05  5.39329907e-05  0.00000000e+00 
 5.39848239e-05  3.78141827e-06  5.39848239e-05  0.00000000e+00 
 5.40418252e-05 -1.70024056e-06  5.40418252e-05  0.00000000e+00 
 5.40957329e-05 -3.32098239e-06  5.40957329e-05  0.00000000e+00 
 5.41441327e-05 -2.40719932e-06  5.41441327e-05  0.00000000e+00 
 5.41923583e-05 -4.78832522e-07  5.41923583e-05  0.00000000e+00 
 5.42416313e-05  1.42242702e-06  5.42416313e-05  0.00000000e+00 
 5.42898414e-05  2.57089399e-06  5.42898414e-05  0.00000000e+00 
 5.43588414e-05  2.80895005e-06  5.43588414e-05  0.00000000e+00 
 5.44166375e-05  2.14843057e-06  5.44166375e-05  0.00000000e+00 
 5.44780479e-05  1.28470402e-06  5.44780479e-05  0.00000000e+00 
 5.45345282e-05  7.45481313e-07  5.45345282e-05  0.00000000e+00 
 5.45845856e-05  5.75642215e-07  5.45845856e-05  0.00000000e+00 
 5.46396855e-05  6.38709028e-07  5.46396855e-05  0.00000000e+00 
 5.47049504e-05  8.35413510e-07  5.47049504e-05  0.00000000e+00 
 5.47940677e-05  9.90773305e-07  5.47940677e-05  0.00000000e+00 
 5.48852265e-05  9.12645722e-07  5.48852265e-05  0.00000000e+00 
 5.49775197e-05  7.24150784e-07  5.49775197e-05  0.00000000e+00 
 5.50767990e-05  5.86263756e-07  5.50767990e-05  0.00000000e+00 
 5.51877161e-05  5.46360379e-07  5.51877161e-05  0.00000000e+00 
 5.53179038e-05  5.26344822e-07  5.53179038e-05  0.00000000e+00 
 5.54735879e-05  4.45944780e-07  5.54735879e-05  0.00000000e+00 
 5.56735879e-05  3.41254194e-07  5.56735879e-05  0.00000000e+00 
 5.58595316e-05  2.93686049e-07  5.58595316e-05  0.00000000e+00 
 5.60595316e-05  2.46556887e-07  5.60595316e-05  0.00000000e+00 
 5.62595316e-05  1.93882052e-07  5.62595316e-05  0.00000000e+00 
 5.64595316e-05  1.59626420e-07  5.64595316e-05  0.00000000e+00 
 5.66595316e-05  1.33802904e-07  5.66595316e-05  0.00000000e+00 
 5.68595316e-05  1.07393901e-07  5.68595316e-05  0.00000000e+00 
 5.70595316e-05  8.74069477e-08  5.70595316e-05  0.00000000e+00 
 5.72595316e-05  7.27285597e-08  5.72595316e-05  0.00000000e+00 
 5.74595316e-05  5.91111520e-08  5.74595316e-05  0.00000000e+00 
 5.76595316e-05  4.79896401e-08  5.76595316e-05  0.00000000e+00 
 5.78595316e-05  3.96385202e-08  5.78595316e-05  0.00000000e+00 
 5.80595316e-05  3.24194245e-08  5.80595316e-05  0.00000000e+00 
 5.82595316e-05  2.63545452e-08  5.82595316e-05  0.00000000e+00 
 5.84595316e-05  2.16543697e-08  5.84595316e-05  0.00000000e+00 
 5.86595316e-05  1.77514889e-08  5.86595316e-05  0.00000000e+00 
 5.88595316e-05  1.44634961e-08  5.88595316e-05  0.00000000e+00 
 5.90595316e-05  1.18480532e-08  5.90595316e-05  0.00000000e+00 
 5.92595316e-05  9.71518207e-09  5.92595316e-05  0.00000000e+00 
 5.94595316e-05  7.93131064e-09  5.94595316e-05  0.00000000e+00 
 5.96595316e-05  6.48800147e-09  5.96595316e-05  0.00000000e+00 
 5.98595316e-05  5.31723958e-09  5.98595316e-05  0.00000000e+00 
 6.00595316e-05  4.34659038e-09  6.00595316e-05  0.00000000e+00 
 6.02595316e-05  3.55406959e-09  6.02595316e-05  0.00000000e+00 
 6.04595316e-05  2.91082926e-09  6.04595316e-05  0.00000000e+00 
